"PERIODO";"UF";"MUNICIPIO";"COD_MUNICIPIO_TSE";"NR_ZONA";"SEXO";"FAIXA_ETARIA";"GRAU_DE_ESCOLARIDADE";"QTD_ELEITORES_NO_PERFIL";"PERIODO0"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"18 A 20 ANOS";"SUPERIOR INCOMPLETO";"448";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"21 A 24 ANOS";"ANALFABETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"31";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"60";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"21 A 24 ANOS";"ENSINO MÉDIO COMPLETO";"995";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"21 A 24 ANOS";"ENSINO MÉDIO INCOMPLETO";"1118";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"21 A 24 ANOS";"LÊ E ESCREVE";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"21 A 24 ANOS";"SUPERIOR COMPLETO";"66";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"21 A 24 ANOS";"SUPERIOR INCOMPLETO";"753";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"25 A 34 ANOS";"ANALFABETO";"5";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"138";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"242";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"25 A 34 ANOS";"ENSINO MÉDIO COMPLETO";"2924";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"25 A 34 ANOS";"ENSINO MÉDIO INCOMPLETO";"2530";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"25 A 34 ANOS";"LÊ E ESCREVE";"15";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"25 A 34 ANOS";"SUPERIOR COMPLETO";"2097";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"25 A 34 ANOS";"SUPERIOR INCOMPLETO";"1790";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"35 A 44 ANOS";"ANALFABETO";"19";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"428";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"880";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"35 A 44 ANOS";"ENSINO MÉDIO COMPLETO";"2811";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"35 A 44 ANOS";"ENSINO MÉDIO INCOMPLETO";"2436";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"35 A 44 ANOS";"LÊ E ESCREVE";"60";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"35 A 44 ANOS";"SUPERIOR COMPLETO";"4213";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"35 A 44 ANOS";"SUPERIOR INCOMPLETO";"1224";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"45 A 59 ANOS";"ANALFABETO";"110";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1382";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"2097";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"45 A 59 ANOS";"ENSINO MÉDIO COMPLETO";"3925";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"45 A 59 ANOS";"ENSINO MÉDIO INCOMPLETO";"1549";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"45 A 59 ANOS";"LÊ E ESCREVE";"530";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"45 A 59 ANOS";"SUPERIOR COMPLETO";"6059";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"45 A 59 ANOS";"SUPERIOR INCOMPLETO";"1935";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"60 A 69 ANOS";"ANALFABETO";"150";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1177";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1334";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"60 A 69 ANOS";"ENSINO MÉDIO COMPLETO";"2019";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"60 A 69 ANOS";"ENSINO MÉDIO INCOMPLETO";"511";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"60 A 69 ANOS";"LÊ E ESCREVE";"513";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"60 A 69 ANOS";"SUPERIOR COMPLETO";"2977";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"60 A 69 ANOS";"SUPERIOR INCOMPLETO";"538";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"70 A 79 ANOS";"ANALFABETO";"155";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1144";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1067";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"70 A 79 ANOS";"ENSINO MÉDIO COMPLETO";"1163";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"70 A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"255";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"70 A 79 ANOS";"LÊ E ESCREVE";"485";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"70 A 79 ANOS";"SUPERIOR COMPLETO";"941";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"70 A 79 ANOS";"SUPERIOR INCOMPLETO";"131";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"INVÁLIDA";"ENSINO MÉDIO INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"SUPERIOR A 79 ANOS";"ANALFABETO";"179";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"892";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"883";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO COMPLETO";"723";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"135";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"539";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"SUPERIOR A 79 ANOS";"SUPERIOR COMPLETO";"400";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"FEMININO";"SUPERIOR A 79 ANOS";"SUPERIOR INCOMPLETO";"37";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"16 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"16 ANOS";"ENSINO MÉDIO COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"16 ANOS";"ENSINO MÉDIO INCOMPLETO";"62";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"17 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"17 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"17 ANOS";"ENSINO MÉDIO COMPLETO";"21";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"17 ANOS";"ENSINO MÉDIO INCOMPLETO";"139";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"17 ANOS";"LÊ E ESCREVE";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"17 ANOS";"SUPERIOR INCOMPLETO";"5";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"30";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"44";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"18 A 20 ANOS";"ENSINO MÉDIO COMPLETO";"644";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"18 A 20 ANOS";"ENSINO MÉDIO INCOMPLETO";"897";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"18 A 20 ANOS";"SUPERIOR COMPLETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"18 A 20 ANOS";"SUPERIOR INCOMPLETO";"417";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"21 A 24 ANOS";"ANALFABETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"44";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"107";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"21 A 24 ANOS";"ENSINO MÉDIO COMPLETO";"958";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"21 A 24 ANOS";"ENSINO MÉDIO INCOMPLETO";"1325";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"21 A 24 ANOS";"LÊ E ESCREVE";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"21 A 24 ANOS";"SUPERIOR COMPLETO";"41";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"21 A 24 ANOS";"SUPERIOR INCOMPLETO";"666";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"25 A 34 ANOS";"ANALFABETO";"11";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"206";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"370";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"25 A 34 ANOS";"ENSINO MÉDIO COMPLETO";"2739";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"25 A 34 ANOS";"ENSINO MÉDIO INCOMPLETO";"3249";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"25 A 34 ANOS";"LÊ E ESCREVE";"18";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"25 A 34 ANOS";"SUPERIOR COMPLETO";"1070";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"25 A 34 ANOS";"SUPERIOR INCOMPLETO";"1507";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"35 A 44 ANOS";"ANALFABETO";"64";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"478";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1179";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"35 A 44 ANOS";"ENSINO MÉDIO COMPLETO";"2194";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"35 A 44 ANOS";"ENSINO MÉDIO INCOMPLETO";"3108";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"35 A 44 ANOS";"LÊ E ESCREVE";"99";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"35 A 44 ANOS";"SUPERIOR COMPLETO";"2472";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"35 A 44 ANOS";"SUPERIOR INCOMPLETO";"1094";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"45 A 59 ANOS";"ANALFABETO";"160";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1496";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"2428";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"45 A 59 ANOS";"ENSINO MÉDIO COMPLETO";"3227";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"45 A 59 ANOS";"ENSINO MÉDIO INCOMPLETO";"1871";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"45 A 59 ANOS";"LÊ E ESCREVE";"712";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"45 A 59 ANOS";"SUPERIOR COMPLETO";"4295";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"45 A 59 ANOS";"SUPERIOR INCOMPLETO";"2246";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"60 A 69 ANOS";"ANALFABETO";"83";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"789";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1133";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"60 A 69 ANOS";"ENSINO MÉDIO COMPLETO";"1237";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"60 A 69 ANOS";"ENSINO MÉDIO INCOMPLETO";"356";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"60 A 69 ANOS";"LÊ E ESCREVE";"437";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"60 A 69 ANOS";"SUPERIOR COMPLETO";"2823";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"60 A 69 ANOS";"SUPERIOR INCOMPLETO";"642";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"70 A 79 ANOS";"ANALFABETO";"77";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"519";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"620";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"70 A 79 ANOS";"ENSINO MÉDIO COMPLETO";"610";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"70 A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"174";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"70 A 79 ANOS";"LÊ E ESCREVE";"277";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"70 A 79 ANOS";"SUPERIOR COMPLETO";"1430";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"70 A 79 ANOS";"SUPERIOR INCOMPLETO";"212";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"SUPERIOR A 79 ANOS";"ANALFABETO";"64";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"410";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"474";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO COMPLETO";"395";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"99";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"316";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"SUPERIOR A 79 ANOS";"SUPERIOR COMPLETO";"609";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"MASCULINO";"SUPERIOR A 79 ANOS";"SUPERIOR INCOMPLETO";"71";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO MÉDIO INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"45 A 59 ANOS";"LÊ E ESCREVE";"194";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"45 A 59 ANOS";"SUPERIOR COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"60 A 69 ANOS";"ENSINO MÉDIO COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"60 A 69 ANOS";"ENSINO MÉDIO INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"60 A 69 ANOS";"LÊ E ESCREVE";"125";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"60 A 69 ANOS";"SUPERIOR COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"70 A 79 ANOS";"ENSINO MÉDIO COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"70 A 79 ANOS";"LÊ E ESCREVE";"75";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"61";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"246";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"SUPERIOR COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"16 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"16 ANOS";"ENSINO MÉDIO COMPLETO";"6";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"16 ANOS";"ENSINO MÉDIO INCOMPLETO";"45";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"17 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"17 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"8";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"17 ANOS";"ENSINO MÉDIO COMPLETO";"35";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"17 ANOS";"ENSINO MÉDIO INCOMPLETO";"157";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"17 ANOS";"SUPERIOR INCOMPLETO";"6";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"18 A 20 ANOS";"ANALFABETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"58";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"100";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"18 A 20 ANOS";"ENSINO MÉDIO COMPLETO";"1167";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"18 A 20 ANOS";"ENSINO MÉDIO INCOMPLETO";"1040";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"18 A 20 ANOS";"LÊ E ESCREVE";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"18 A 20 ANOS";"SUPERIOR COMPLETO";"6";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"18 A 20 ANOS";"SUPERIOR INCOMPLETO";"269";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"21 A 24 ANOS";"ANALFABETO";"9";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"100";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"230";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"21 A 24 ANOS";"ENSINO MÉDIO COMPLETO";"1605";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"21 A 24 ANOS";"ENSINO MÉDIO INCOMPLETO";"1573";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"21 A 24 ANOS";"LÊ E ESCREVE";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"21 A 24 ANOS";"SUPERIOR COMPLETO";"63";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"21 A 24 ANOS";"SUPERIOR INCOMPLETO";"481";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"25 A 34 ANOS";"ANALFABETO";"47";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"318";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1204";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"25 A 34 ANOS";"ENSINO MÉDIO COMPLETO";"4083";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"25 A 34 ANOS";"ENSINO MÉDIO INCOMPLETO";"4433";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"25 A 34 ANOS";"LÊ E ESCREVE";"23";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"25 A 34 ANOS";"SUPERIOR COMPLETO";"823";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"25 A 34 ANOS";"SUPERIOR INCOMPLETO";"746";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"35 A 44 ANOS";"ANALFABETO";"94";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"793";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"3220";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"35 A 44 ANOS";"ENSINO MÉDIO COMPLETO";"3264";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"35 A 44 ANOS";"ENSINO MÉDIO INCOMPLETO";"3436";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"35 A 44 ANOS";"LÊ E ESCREVE";"213";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"35 A 44 ANOS";"SUPERIOR COMPLETO";"851";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"35 A 44 ANOS";"SUPERIOR INCOMPLETO";"557";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"45 A 59 ANOS";"ANALFABETO";"364";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"2115";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"5380";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"45 A 59 ANOS";"ENSINO MÉDIO COMPLETO";"3333";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"45 A 59 ANOS";"ENSINO MÉDIO INCOMPLETO";"1740";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"45 A 59 ANOS";"LÊ E ESCREVE";"1066";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"45 A 59 ANOS";"SUPERIOR COMPLETO";"1384";"2016090"
